Date,Continents,Country,Gender,Visitors,Visitors Same Period Previous Year,Growth
202009, Europe,Russia, male,328,11907,-97.2
202009, Europe,Russia, female,292,12896,-97.7
202009, Europe,Russia, Stewardess,1080,5463,-80.2
202009, Europe,Russia, entire,1700,30266,-94.4
202010, Europe,Russia, male,469,13768,-96.6
202010, Europe,Russia, female,267,14581,-98.2
202010, Europe,Russia, Stewardess,1504,5030,-70.1
202010, Europe,Russia, entire,2240,33379,-93.3
202011, Europe,Russia, male,338,11294,-97
202011, Europe,Russia, female,259,10636,-97.6
202011, Europe,Russia, Stewardess,1209,4778,-74.7
202011, Europe,Russia, entire,1806,26708,-93.2
202012, Europe,Russia, male,312,10830,-97.1
202012, Europe,Russia, female,252,10272,-97.5
202012, Europe,Russia, Stewardess,1398,5468,-74.4
202012, Europe,Russia, entire,1962,26570,-92.6
202101, Europe,Russia, male,403,11816,-96.6
202101, Europe,Russia, female,218,12155,-98.2
202101, Europe,Russia, Stewardess,1290,4920,-73.8
202101, Europe,Russia, entire,1911,28891,-93.4
202102, Europe,Russia, male,510,9417,-94.6
202102, Europe,Russia, female,448,8592,-94.8
202102, Europe,Russia, Stewardess,1474,4148,-64.5
202102, Europe,Russia, entire,2432,22157,-89
202103, Europe,Russia, male,510,1576,-67.6
202103, Europe,Russia, female,353,1346,-73.8
202103, Europe,Russia, Stewardess,1554,2378,-34.7
202103, Europe,Russia, entire,2417,5300,-54.4
202104, Europe,Russia, male,587,136,331.6
202104, Europe,Russia, female,320,24,1233.3
202104, Europe,Russia, Stewardess,1404,1063,32.1
202104, Europe,Russia, entire,2311,1223,89
202105, Europe,Russia, male,529,97,445.4
202105, Europe,Russia, female,421,54,679.6
202105, Europe,Russia, Stewardess,1835,1490,23.2
202105, Europe,Russia, entire,2785,1641,69.7
202106, Europe,Russia, male,607,267,127.3
202106, Europe,Russia, female,428,153,179.7
202106, Europe,Russia, Stewardess,1864,1656,12.6
202106, Europe,Russia, entire,2899,2076,39.6
202107, Europe,Russia, male,666,270,146.7
202107, Europe,Russia, female,555,176,215.3
202107, Europe,Russia, Stewardess,1354,1558,-13.1
202107, Europe,Russia, entire,2575,2004,28.5
202108, Europe,Russia, male,704,431,63.3
202108, Europe,Russia, female,886,416,113
202108, Europe,Russia, Stewardess,1160,1239,-6.4
202108, Europe,Russia, entire,2750,2086,31.8
202109, Europe,Russia, male,868,328,164.6
202109, Europe,Russia, female,761,292,160.6
202109, Europe,Russia, Stewardess,1448,1080,34.1
202109, Europe,Russia, entire,3077,1700,81
202110, Europe,Russia, male,1064,469,126.9
202110, Europe,Russia, female,700,267,162.2
202110, Europe,Russia, Stewardess,1314,1504,-12.6
202110, Europe,Russia, entire,3078,2240,37.4
202111, Europe,Russia, male,1010,338,198.8
202111, Europe,Russia, female,750,259,189.6
202111, Europe,Russia, Stewardess,1862,1209,54
202111, Europe,Russia, entire,3622,1806,100.6
202112, Europe,Russia, male,805,312,158
202112, Europe,Russia, female,659,252,161.5
202112, Europe,Russia, Stewardess,1576,1398,12.7
202112, Europe,Russia, entire,3040,1962,54.9
202201, Europe,Russia, male,816,403,102.5
202201, Europe,Russia, female,550,218,152.3
202201, Europe,Russia, Stewardess,1672,1290,29.6
202201, Europe,Russia, entire,3038,1911,59
202202, Europe,Russia, male,929,510,82.2
202202, Europe,Russia, female,839,448,87.3
202202, Europe,Russia, Stewardess,1515,1474,2.8
202202, Europe,Russia, entire,3283,2432,35
202203, Europe,Russia, male,713,510,39.8
202203, Europe,Russia, female,528,353,49.6
202203, Europe,Russia, Stewardess,1106,1554,-28.8
202203, Europe,Russia, entire,2347,2417,-2.9
202204, Europe,Russia, male,993,587,69.2
202204, Europe,Russia, female,655,320,104.7
202204, Europe,Russia, Stewardess,1079,1404,-23.1
202204, Europe,Russia, entire,2727,2311,18
202205, Europe,Russia, male,1409,529,166.4
202205, Europe,Russia, female,839,421,99.3
202205, Europe,Russia, Stewardess,1267,1835,-31
202205, Europe,Russia, entire,3515,2785,26.2
202206, Europe,Russia, male,1630,607,168.5
202206, Europe,Russia, female,1194,428,179
202206, Europe,Russia, Stewardess,1576,1864,-15.5
202206, Europe,Russia, entire,4400,2899,51.8
202207, Europe,Russia, male,2061,666,209.5
202207, Europe,Russia, female,1961,555,253.3
202207, Europe,Russia, Stewardess,1619,1354,19.6
202207, Europe,Russia, entire,5641,2575,119.1
202208, Europe,Russia, male,2310,704,228.1
202208, Europe,Russia, female,2420,886,173.1
202208, Europe,Russia, Stewardess,1378,1160,18.8
202208, Europe,Russia, entire,6108,2750,122.1
202209, Europe,Russia, male,2695,868,210.5
202209, Europe,Russia, female,2386,761,213.5
202209, Europe,Russia, Stewardess,1310,1448,-9.5
202209, Europe,Russia, entire,6391,3077,107.7
202210, Europe,Russia, male,2619,1064,146.1
202210, Europe,Russia, female,2223,700,217.6
202210, Europe,Russia, Stewardess,1711,1314,30.2
202210, Europe,Russia, entire,6553,3078,112.9
202211, Europe,Russia, male,3240,1010,220.8
202211, Europe,Russia, female,2613,750,248.4
202211, Europe,Russia, Stewardess,1694,1862,-9
202211, Europe,Russia, entire,7547,3622,108.4
202212, Europe,Russia, male,3900,805,384.5
202212, Europe,Russia, female,3208,659,386.8
202212, Europe,Russia, Stewardess,1361,1576,-13.6
202212, Europe,Russia, entire,8469,3040,178.6
202301, Europe,Russia, male,3466,816,324.8
202301, Europe,Russia, female,3061,550,456.5
202301, Europe,Russia, Stewardess,2624,1672,56.9
202301, Europe,Russia, entire,9151,3038,201.2
202302, Europe,Russia, male,2849,929,206.7
202302, Europe,Russia, female,2566,839,205.8
202302, Europe,Russia, Stewardess,3665,1515,141.9
202302, Europe,Russia, entire,9080,3283,176.6
202303, Europe,Russia, male,4462,713,525.8
202303, Europe,Russia, female,4327,528,719.5
202303, Europe,Russia, Stewardess,4349,1106,293.2
202303, Europe,Russia, entire,13138,2347,459.8
202304, Europe,Russia, male,5050,993,408.6
202304, Europe,Russia, female,5218,655,696.6
202304, Europe,Russia, Stewardess,4915,1079,355.5
202304, Europe,Russia, entire,15183,2727,456.8
202305, Europe,Russia, male,4841,1409,243.6
202305, Europe,Russia, female,4467,839,432.4
202305, Europe,Russia, Stewardess,4811,1267,279.7
202305, Europe,Russia, entire,14119,3515,301.7
202306, Europe,Russia, male,4948,1630,203.6
202306, Europe,Russia, female,5305,1194,344.3
202306, Europe,Russia, Stewardess,4102,1576,160.3
202306, Europe,Russia, entire,14355,4400,226.3
202307, Europe,Russia, male,5011,2061,143.1
202307, Europe,Russia, female,6746,1961,244
202307, Europe,Russia, Stewardess,3860,1619,138.4
202307, Europe,Russia, entire,15617,5641,176.8
202308, Europe,Russia, male,4767,2310,106.4
202308, Europe,Russia, female,6473,2420,167.5
202308, Europe,Russia, Stewardess,2958,1378,114.7
202308, Europe,Russia, entire,14198,6108,132.4
201601, Asia, Singapore, male,3571,3888,-8.2
201601, Asia, Singapore, female,3353,3838,-12.6
201601, Asia, Singapore, Stewardess,1337,1208,10.7
201601, Asia, Singapore, entire,8261,8934,-7.5
201602, Asia, Singapore, male,3361,3508,-4.2
201602, Asia, Singapore, female,3521,3592,-2
201602, Asia, Singapore, Stewardess,1373,1066,28.8
201602, Asia, Singapore, entire,8255,8166,1.1
201603, Asia, Singapore, male,7036,6357,10.7
201603, Asia, Singapore, female,9085,8059,12.7
201603, Asia, Singapore, Stewardess,1528,1125,35.8
201603, Asia, Singapore, entire,17649,15541,13.6
201604, Asia, Singapore, male,7505,6788,10.6
201604, Asia, Singapore, female,11232,10445,7.5
201604, Asia, Singapore, Stewardess,1479,1098,34.7
201604, Asia, Singapore, entire,20216,18331,10.3
201605, Asia, Singapore, male,6623,6624,0
201605, Asia, Singapore, female,9716,9090,6.9
201605, Asia, Singapore, Stewardess,1618,1033,56.6
201605, Asia, Singapore, entire,17957,16747,7.2
201606, Asia, Singapore, male,8590,3128,174.6
201606, Asia, Singapore, female,11709,3781,209.7
201606, Asia, Singapore, Stewardess,1528,1017,50.2
201606, Asia, Singapore, entire,21827,7926,175.4
201607, Asia, Singapore, male,4395,1817,141.9
201607, Asia, Singapore, female,5432,1568,246.4
201607, Asia, Singapore, Stewardess,1587,1054,50.6
201607, Asia, Singapore, entire,11414,4439,157.1
201608, Asia, Singapore, male,4308,3051,41.2
201608, Asia, Singapore, female,5066,2907,74.3
201608, Asia, Singapore, Stewardess,1553,1014,53.2
201608, Asia, Singapore, entire,10927,6972,56.7
201609, Asia, Singapore, male,6813,4699,45
201609, Asia, Singapore, female,9314,6050,54
201609, Asia, Singapore, Stewardess,1555,1118,39.1
201609, Asia, Singapore, entire,17682,11867,49
201610, Asia, Singapore, male,8620,6275,37.4
201610, Asia, Singapore, female,12741,8091,57.5
201610, Asia, Singapore, Stewardess,1572,1306,20.4
201610, Asia, Singapore, entire,22933,15672,46.3
201611, Asia, Singapore, male,9766,7593,28.6
201611, Asia, Singapore, female,13230,9472,39.7
201611, Asia, Singapore, Stewardess,1474,1159,27.2
201611, Asia, Singapore, entire,24470,18224,34.3
201612, Asia, Singapore, male,17195,11765,46.2
201612, Asia, Singapore, female,21281,14365,48.1
201612, Asia, Singapore, Stewardess,1481,1204,23
201612, Asia, Singapore, entire,39957,27334,46.2
201701, Asia, Singapore, male,4079,3571,14.2
201701, Asia, Singapore, female,4251,3353,26.8
201701, Asia, Singapore, Stewardess,1467,1337,9.7
201701, Asia, Singapore, entire,9797,8261,18.6
201702, Asia, Singapore, male,3788,3361,12.7
201702, Asia, Singapore, female,3740,3521,6.2
201702, Asia, Singapore, Stewardess,1395,1373,1.6
201702, Asia, Singapore, entire,8923,8255,8.1
201703, Asia, Singapore, male,8149,7036,15.8
201703, Asia, Singapore, female,11386,9085,25.3
201703, Asia, Singapore, Stewardess,1467,1528,-4
201703, Asia, Singapore, entire,21002,17649,19
201704, Asia, Singapore, male,8151,7505,8.6
201704, Asia, Singapore, female,13326,11232,18.6
201704, Asia, Singapore, Stewardess,1435,1479,-3
201704, Asia, Singapore, entire,22912,20216,13.3
201705, Asia, Singapore, male,6765,6623,2.1
201705, Asia, Singapore, female,10289,9716,5.9
201705, Asia, Singapore, Stewardess,1412,1618,-12.7
201705, Asia, Singapore, entire,18466,17957,2.8
201706, Asia, Singapore, male,8260,8590,-3.8
201706, Asia, Singapore, female,11834,11709,1.1
201706, Asia, Singapore, Stewardess,1388,1528,-9.2
201706, Asia, Singapore, entire,21482,21827,-1.6
201707, Asia, Singapore, male,4195,4395,-4.6
201707, Asia, Singapore, female,4995,5432,-8
201707, Asia, Singapore, Stewardess,1492,1587,-6
201707, Asia, Singapore, entire,10682,11414,-6.4
201708, Asia, Singapore, male,4327,4308,0.4
201708, Asia, Singapore, female,4940,5066,-2.5
201708, Asia, Singapore, Stewardess,1497,1553,-3.6
201708, Asia, Singapore, entire,10764,10927,-1.5
201709, Asia, Singapore, male,5940,6813,-12.8
201709, Asia, Singapore, female,7756,9314,-16.7
201709, Asia, Singapore, Stewardess,1382,1555,-11.1
201709, Asia, Singapore, entire,15078,17682,-14.7
201710, Asia, Singapore, male,7214,8620,-16.3
201710, Asia, Singapore, female,10344,12741,-18.8
201710, Asia, Singapore, Stewardess,1496,1572,-4.8
201710, Asia, Singapore, entire,19054,22933,-16.9
201711, Asia, Singapore, male,8707,9766,-10.8
201711, Asia, Singapore, female,11666,13230,-11.8
201711, Asia, Singapore, Stewardess,1493,1474,1.3
201711, Asia, Singapore, entire,21866,24470,-10.6
201712, Asia, Singapore, male,15291,17195,-11.1
201712, Asia, Singapore, female,19316,21281,-9.2
201712, Asia, Singapore, Stewardess,1537,1481,3.8
201712, Asia, Singapore, entire,36144,39957,-9.5
201801, Asia, Singapore, male,3929,4079,-3.7
201801, Asia, Singapore, female,4180,4251,-1.7
201801, Asia, Singapore, Stewardess,1555,1467,6
201801, Asia, Singapore, entire,9664,9797,-1.4
201802, Asia, Singapore, male,3784,3788,-0.1
201802, Asia, Singapore, female,3953,3740,5.7
201802, Asia, Singapore, Stewardess,1356,1395,-2.8
201802, Asia, Singapore, entire,9093,8923,1.9
201803, Asia, Singapore, male,8321,8149,2.1
201803, Asia, Singapore, female,12443,11386,9.3
201803, Asia, Singapore, Stewardess,1418,1467,-3.3
201803, Asia, Singapore, entire,22182,21002,5.6
201804, Asia, Singapore, male,7784,8151,-4.5
201804, Asia, Singapore, female,11903,13326,-10.7
201804, Asia, Singapore, Stewardess,1443,1435,0.6
201804, Asia, Singapore, entire,21130,22912,-7.8
201805, Asia, Singapore, male,7450,6765,10.1
201805, Asia, Singapore, female,10818,10289,5.1
201805, Asia, Singapore, Stewardess,1500,1412,6.2
201805, Asia, Singapore, entire,19768,18466,7.1
201806, Asia, Singapore, male,9141,8260,10.7
201806, Asia, Singapore, female,12557,11834,6.1
201806, Asia, Singapore, Stewardess,1419,1388,2.2
201806, Asia, Singapore, entire,23117,21482,7.6
201807, Asia, Singapore, male,4638,4195,10.6
201807, Asia, Singapore, female,5397,4995,8
201807, Asia, Singapore, Stewardess,1486,1492,-0.4
201807, Asia, Singapore, entire,11521,10682,7.9
201808, Asia, Singapore, male,4548,4327,5.1
201808, Asia, Singapore, female,5793,4940,17.3
201808, Asia, Singapore, Stewardess,1502,1497,0.3
201808, Asia, Singapore, entire,11843,10764,10
201809, Asia, Singapore, male,5957,5940,0.3
201809, Asia, Singapore, female,7954,7756,2.6
201809, Asia, Singapore, Stewardess,1435,1382,3.8
201809, Asia, Singapore, entire,15346,15078,1.8
201810, Asia, Singapore, male,8509,7214,18
201810, Asia, Singapore, female,11818,10344,14.2
201810, Asia, Singapore, Stewardess,1460,1496,-2.4
201810, Asia, Singapore, entire,21787,19054,14.3
201811, Asia, Singapore, male,10563,8707,21.3
201811, Asia, Singapore, female,13954,11666,19.6
201811, Asia, Singapore, Stewardess,1464,1493,-1.9
201811, Asia, Singapore, entire,25981,21866,18.8
201812, Asia, Singapore, male,17477,15291,14.3
201812, Asia, Singapore, female,21735,19316,12.5
201812, Asia, Singapore, Stewardess,1253,1537,-18.5
201812, Asia, Singapore, entire,40465,36144,12
201901, Asia, Singapore, male,4175,3929,6.3
201901, Asia, Singapore, female,4450,4180,6.5
201901, Asia, Singapore, Stewardess,1230,1555,-20.9
201901, Asia, Singapore, entire,9855,9664,2
201902, Asia, Singapore, male,4192,3784,10.8
201902, Asia, Singapore, female,4527,3953,14.5
201902, Asia, Singapore, Stewardess,1073,1356,-20.9
201902, Asia, Singapore, entire,9792,9093,7.7
201903, Asia, Singapore, male,8476,8321,1.9
201903, Asia, Singapore, female,12376,12443,-0.5
201903, Asia, Singapore, Stewardess,1253,1418,-11.6
201903, Asia, Singapore, entire,22105,22182,-0.3
201904, Asia, Singapore, male,8532,7784,9.6
201904, Asia, Singapore, female,13509,11903,13.5
201904, Asia, Singapore, Stewardess,1266,1443,-12.3
201904, Asia, Singapore, entire,23307,21130,10.3
201905, Asia, Singapore, male,7546,7450,1.3
201905, Asia, Singapore, female,11277,10818,4.2
201905, Asia, Singapore, Stewardess,1291,1500,-13.9
201905, Asia, Singapore, entire,20114,19768,1.8
201906, Asia, Singapore, male,10238,9141,12
201906, Asia, Singapore, female,13238,12557,5.4
201906, Asia, Singapore, Stewardess,1267,1419,-10.7
201906, Asia, Singapore, entire,24743,23117,7
201907, Asia, Singapore, male,4442,4638,-4.2
201907, Asia, Singapore, female,5241,5397,-2.9
201907, Asia, Singapore, Stewardess,1309,1486,-11.9
201907, Asia, Singapore, entire,10992,11521,-4.6
201908, Asia, Singapore, male,5147,4548,13.2
201908, Asia, Singapore, female,6564,5793,13.3
201908, Asia, Singapore, Stewardess,1297,1502,-13.6
201908, Asia, Singapore, entire,13008,11843,9.8
201909, Asia, Singapore, male,7025,5957,17.9
201909, Asia, Singapore, female,9452,7954,18.8
201909, Asia, Singapore, Stewardess,1268,1435,-11.6
201909, Asia, Singapore, entire,17745,15346,15.6
201910, Asia, Singapore, male,9256,8509,8.8
201910, Asia, Singapore, female,14165,11818,19.9
201910, Asia, Singapore, Stewardess,1298,1460,-11.1
201910, Asia, Singapore, entire,24719,21787,13.5
201911, Asia, Singapore, male,11214,10563,6.2
201911, Asia, Singapore, female,15007,13954,7.5
201911, Asia, Singapore, Stewardess,1325,1464,-9.5
201911, Asia, Singapore, entire,27546,25981,6
201912, Asia, Singapore, male,18570,17477,6.3
201912, Asia, Singapore, female,22452,21735,3.3
201912, Asia, Singapore, Stewardess,1194,1253,-4.7
201912, Asia, Singapore, entire,42216,40465,4.3
202001, Asia, Singapore, male,4454,4175,6.7
202001, Asia, Singapore, female,4993,4450,12.2
202001, Asia, Singapore, Stewardess,1291,1230,5
202001, Asia, Singapore, entire,10738,9855,9
202002, Asia, Singapore, male,2297,4192,-45.2
202002, Asia, Singapore, female,2549,4527,-43.7
202002, Asia, Singapore, Stewardess,1063,1073,-0.9
202002, Asia, Singapore, entire,5909,9792,-39.7
202003, Asia, Singapore, male,95,8476,-98.9
202003, Asia, Singapore, female,108,12376,-99.1
202003, Asia, Singapore, Stewardess,16,1253,-98.7
202003, Asia, Singapore, entire,219,22105,-99
202004, Asia, Singapore, male,22,8532,-99.7
202004, Asia, Singapore, female,12,13509,-99.9
202004, Asia, Singapore, Stewardess,14,1266,-98.9
202004, Asia, Singapore, entire,48,23307,-99.8
202005, Asia, Singapore, male,23,7546,-99.7
202005, Asia, Singapore, female,12,11277,-99.9
